Sex,Age,GHEcause,Disease Category,Disease Name,AFG,ALB,DZA,AGO,ATG,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COM,COG,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GRD,GTM,GIN,GNB,GUY,HTI,HND,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,LCA,VCT,WSM,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,SSD,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE
Females,0-4,NCommunicable,Malignant neoplasms,Other malignant neoplasms,39.55411145,1.788636796,42.688399034,11.208047667,0.17338974199999999,16.125968301,2.788491129,3.591973937,1.639560034,10.453052684,0.17397551600000002,0.063488561,174.11567087900002,0.581618345,1.792254504,2.431687925,0.02881101,6.88932925,0.28659546900000005,18.391745962,1.133811038,2.202555748,161.880955671,0.477778523,0.55748706,18.211153932,14.271540111,25.094907964,12.686495149,8.784447263999999,0.75994726,2.622860621,10.716889912000001,3.523157541,676.0196137830001,16.934484034,1.613976649,1.2840677429999998,2.563287753,11.913166054,1.111731418,5.047534517,0.22352228500000001,2.709640324,79.15589428,73.603912907,0.825179198,1.335225999,3.989206444,13.919464042,106.42678346299999,6.908880946,0.5161862159999999,4.390803912,0.129631089,103.396066837,0.19654090400000002,1.464763721,8.822627533,0.603365544,0.520148674,2.5278042640000002,13.104395919,9.073967266,2.468640206,0.103165562,10.602543577,1.2865973560000001,1.019790786,0.265597398,5.5655325300000005,2.306950472,4.448064938000001,0.017075227,187.515797949,278.118393535,101.68286695500001,47.100640628,0.497303879,4.083309512,15.728563808,0.249516388,16.905812863999998,8.027512079,17.447525003000003,56.713420426999996,0.093243907,0.49729377500000005,3.1454288420000003,7.085730264,0.706567224,6.298915308,5.912725396,1.3794850170000001,4.4096635619999995,2.549772513,0.024592811,32.267912345,61.018030627,14.020337704,0.027432568,32.547635717,0.102537618,2.577634722,0.136607204,96.92178032,0.062321468000000005,2.209925321,1.3462372230000001,52.641630335,66.51910039399999,61.786406895,0.7028094450000001,24.447601844,3.9322865510000002,0.823434319,4.077880426,14.596557062,45.318323286,0.410692012,2.067539544,170.6257635,1.831812521,4.220596005,2.58276614,14.41471928,23.216908328,7.30772846,6.823142477,0.682280284,18.333040626,5.430995842000001,17.515897122,61.404693821,35.365520503999996,0.29243756200000004,0.12028768899999999,0.022872367,0.7648531080000001,54.406700866,22.206182584,2.906885616,0.026829406,0.829934914,1.9373051520000002,1.5179259120000002,0.12350274300000001,0.31298164500000003,13.592349634,28.81069569,18.930894907,5.875296137,35.977206366,17.883906796,0.628194387,2.9196508509999997,0.997435387,4.352543282,25.747853827,6.7134878250000005,17.012416301000002,0.256842611,0.38358802000000003,3.423299041,0.053491403,0.274374672,7.9920369099999995,102.548738309,6.874982874,40.778351737,9.604136461,3.813212738,10.166546348,70.975968337,61.948408986,1.663327187,19.105384553,0.042874393,14.889374835,58.920300957,68.744341609,21.181216524,11.280664697
Females,0-4,NCommunicable,"Endocrine, blood, immune disorders",Thalassaemias,173.34406845,1.3675797520000001,34.452571182999996,0.29512029900000003,0.010357416000000001,9.417280366,1.475048286,0.435682245,0.104657947,50.816353957000004,0.051977311,0.045267453,338.37191916499995,0.011126899,2.836075787,0.09796898500000001,0.0060287552,0.55689381,0.542972196,5.368252295,0.17047589600000002,0.065124395,40.278742338,0.291369463,1.6772524949999998,0.188379514,0.9478854929999999,59.281180303,4.3973694,0.6619255129999999,0.057973232,0.02126815,7.203192082,1.032612981,1339.28540109,7.374504818,0.5108386859999999,0.033291611,0.504561577,24.782622128,0.190851534,1.779511002,0.512035082,0.301266577,55.937218621,0.262423972,0.203990757,0.045251137,6.269082322999999,4.170331693,166.552177828,1.259724214,0.0025624898999999997,0.241623052,0.119348969,484.212875964,0.36554890100000004,0.110774451,0.287884494,0.0070758602999999995,0.676896118,0.575997484,0.8653183430000001,0.09360167700000001,0.511979155,0.029556226,2.840083526,1.4939033130000001,2.527188448,0.131162867,14.81753882,1.34034958,0.281047573,0.0091084798,591.380562843,529.772860387,36.563837002999996,20.622216744,0.133770949,0.104617689,3.312381055,0.037372494,3.766896708,1.6758039630000001,7.819984359,0.167447754,0.079251997,0.25584885599999996,12.358686016,26.629529152,0.06666965500000001,1.0510758869999999,0.090702002,10.886248018,1.132209157,0.326410412,0.034900785000000004,0.447715432,2.3060985080000003,3.304922039,1.082893938,1.2424916369999999,0.086680307,3.657303009,0.040904459000000004,24.67702163,0.09219547900000001,7.245050668,0.09931047,20.186650136,22.787270935,127.44430115499999,0.106705344,12.566600311,0.233972201,0.129661166,2.12973964,7.086797794,1.658045449,0.087372286,0.022224331,811.9621575069999,0.871539288,3.9772575730000006,0.282149929,6.817625432,38.571555689,1.665601457,0.0055069108,0.056317133,1.79675325,0.287408709,1.400477107,10.580393775000001,1.2893451009999999,0.017853934000000002,0.010150623000000001,0.068721029,0.027809614,4.124711816,2.454085493,0.8976975359999999,0.074419575,0.993754681,0.280852819,0.250683321,0.059024747,0.102110015,19.886554867,1.243168337,0.7836964559999999,0.204878245,1.53550205,45.847070414,0.031090660000000003,0.100184679,0.026182622,0.580285002,4.921096738,96.275937842,103.716809975,0.18680612600000002,5.0541190590000005,0.123381127,0.063304004,0.065445917,4.862834038,102.29137482300001,41.359828684,0.589809776,3.094528964,0.587021396,1.8997091160000001,1.727557905,8.208126852,0.5026063630000001,74.12470186300001,0.093320463,4.351023605,102.439939289,71.519171956,0.456018894,0.8051449500000001
Females,0-4,NCommunicable,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,175.84704013200002,0.0098464079,7.0552577329999995,209.767288211,0.065114265,1.789074313,0.018431937,0.00064082207,0.025263249999999998,0.25207024,0.00032942423,0.41349735600000004,676.125541525,0.07184566299999999,0.058882092999999996,0.11769143,0.029288153,231.181738932,3.233200222,0.0027135004,0.0054819051,0.419393297,30.713265599,0.0076198368999999995,0.040329855,234.34903627100002,70.464776243,0.0041417327,369.770685477,0.365754501,2.361634736,21.833292890000003,226.55061699599997,0.205240904,1.178913427,0.053342729,1.441391763,15.976199805,0.00035347708,193.892006117,0.0057861016,0.142720374,0.046011806,0.0093126495,0.02708729,402.277529149,0.043880005,4.330814183,1.329102335,0.0026489585,239.513820124,0.066367247,3.8607893630000003,23.468209106,0.0023704082999999997,87.54893242099999,0.00035684853,0.022985248,1.80153895,2.077360146,34.345185295,0.019740659,0.0069372439999999995,171.880745074,0.052134142999999994,0.15432779100000002,0.1592269,265.086535338,22.840617769999998,0.478215867,3.827746174,0.064982154,0.0089151251,0.001776682,6188.91842943,0.108165443,12.537000625,33.215351848,0.029697511000000003,0.912957555,0.057950636,0.514907488,0.095456173,2.159125918,0.082020256,258.51127219999995,5.7972677e-05,0.28264572,0.163864163,0.0024167226,0.0013446327000000001,0.13624617,1.22363749,69.089735623,1.659098705,0.0064070237,0.0073844865,134.360630475,164.078265289,0.0043241638,3.7064228999999996e-05,346.106602619,0.018882078,30.083237381,4.1963467999999995e-06,0.221502521,8.2052624e-05,0.097520347,0.0037493710999999996,2.823274123,299.439684969,0.01884554,0.732341437,97.39605403,0.303386441,0.00012534096,0.082488151,530.978396599,5660.38889979,0.0014720903,0.235930104,5.040601444,0.03845791,0.0014970704,0.608560456,0.0037172692,0.068486511,0.053862276,0.7897083880000001,0.273183417,0.04823111,0.0060433823000000005,0.11713636100000001,0.229306089,132.98584871399999,0.09337961600000001,0.047466793,6.5778697e-05,0.964415041,18.087346309999997,361.05646234299996,0.030894937000000004,7.8174391e-06,204.772307795,0.007365042,0.0089906766,0.0017145474,9.1746815e-05,33.029877881000004,8.165691965999999,81.130640179,0.775235786,0.00037452342000000003,43.302678240000006,0.122610784,1.423803585,0.026298933,0.12714129600000001,0.507363048,0.24789591600000002,0.0038597807,0.007462821499999999,0.0010653125,94.04157627699999,6.2687909e-05,0.373375303,2.784873899,112.915181741,0.589399164,387.93424052800003,0.06152355799999999,0.092715139,0.549569199,760.164724708,7.224147586,0.097550505,1.1985728930000001,9.3397348e-05,0.303273664,0.024616103,19.974476215,316.14483283,29.549350415000003
Females,0-4,NCommunicable,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,2.210302399,0.034811322,0.6316559159999999,1.458254036,0.0014561901999999999,0.93491898,0.080341031,0.03389629,0.027244221,0.809589297,0.007231004399999999,0.012880915,6.903678885000001,0.0015608689,0.351009965,0.134121409,0.0005833570599999999,0.102439113,0.022155379,0.469267546,0.043764177,0.326889224,6.717540359,0.030999149,0.431612911,0.14636185100000002,2.3610476,0.306326217,0.805762898,0.5024128120000001,0.013721058999999999,0.100184305,2.484473399,0.128917945,62.979362775000006,1.84342509,1.733431591,0.213077996,0.094969919,0.678636098,0.048619998,0.307489061,0.021509247,0.09918400599999999,1.017747264,1.220894958,0.017165207,0.139251919,0.547413325,0.533621488,4.599706243,0.148233226,0.013679735,0.6964319449999999,0.016714154000000002,95.07524721099999,0.019737342999999997,0.0093758408,0.31808541599999995,0.058204346,0.13618829200000002,0.094711965,1.866420917,0.38268741,0.044039254,0.0034859167,0.26871997799999997,0.14066236899999998,0.504243891,0.010376425,0.8805052999999999,0.143162301,0.077249975,0.0007302954800000001,52.540119880999995,4.309909913,0.392224268,0.472801452,0.011090224999999999,0.168776913,0.065717081,0.0050907195,0.417931361,0.057793417,0.357238014,0.753071795,0.0023035106999999997,0.045144281,0.74538872,0.097700753,0.009060399,0.0299071,0.313045583,0.134036595,0.032003318,0.049107833999999996,0.0029633139000000003,1.351282964,5.250298506,0.41804198,0.0020330513,0.927003165,0.0075772922,0.741772414,0.00046745145,2.201999756,0.0045769914,0.27004342099999995,0.022803611,0.216046007,62.309725743,1.157879657,0.474854731,0.557599449,0.41684971400000004,0.0049696253,0.23783140600000002,0.624078456,3.5911480030000003,0.0084221575,0.0053484273,7.034190956,0.12395426500000001,0.052999252999999996,0.050226868,0.754079506,4.3089482530000005,0.45331409,0.564598767,0.009216244,0.16359073899999999,0.029112168,0.586422809,1.2678553750000001,9.467815638,0.0019963388999999997,0.0010088372000000001,0.004886526499999999,0.0060533164000000006,0.27028523299999996,3.3948347489999997,0.21987800000000002,0.0007862317,0.181321705,0.031099753,0.068678376,0.017459039,0.0040770243,56.287552244,5.590729057,2.3252137410000002,0.31957840000000004,0.037541023,0.302673426,0.0026826969,0.37158102099999996,0.010763474,0.07232084700000001,0.057573072999999995,0.27626838099999995,0.27557169200000003,0.039932042,0.041446367,0.117927769,0.0036041938,0.0082395048,0.07157948,3.535156009,1.533550973,2.396479808,0.350002431,0.037894322999999994,0.27480741399999997,4.6169329050000005,1.397933708,0.052818809999999994,4.190525023,0.0041005375,0.774175293,1.616074942,1.3406324200000002,1.195140071,3.1876247220000002
Females,0-4,NCommunicable,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",95.77308441,1.694249442,29.180561297,44.877840804,0.300863382,42.694738834,0.866448766,7.237944014,0.809377957,77.46006366499999,0.47029364199999996,0.579005926,82.327774932,0.463075766,1.3073221959999999,4.648037888,0.37879753299999996,14.779442688,0.14119379099999999,11.079858839,0.372820037,5.479132185,270.645380715,0.522058271,2.864985141,22.87889526,8.07057737,11.515523255,45.518619558,19.629005995,0.212910367,3.175215985,17.782816137,10.066438976,1086.81601021,30.536678716999997,0.8439712330000001,4.995642574,3.743586142,18.168087583,0.984923905,10.05884321,1.353942749,1.906028375,30.479708282,44.150078332999996,2.6530344429999997,1.101296666,10.25030436,19.500509595999997,64.509565386,10.458813034,1.2119218360000001,2.667540103,0.46297420699999997,70.074053401,0.33391658300000004,1.212317276,34.908677808,1.134449141,2.417377965,1.4602837210000001,20.063608972,8.413491015,0.9304290329999999,0.268286559,36.970102093,6.530877836,3.132078528,3.0080619090000003,20.782470777999997,5.684883192999999,3.9161559250000004,0.12381327900000001,168.35265319799998,232.582016452,125.77953987500001,17.494085741,1.685453146,19.085889867000002,21.217149638000002,0.9533635309999999,25.252178591,15.888192257999998,14.262311619,18.833544192999998,0.264926421,1.828040147,7.167956145000001,7.2445613820000005,0.353441615,2.446226668,10.217510597,5.511460244,5.0927225609999995,1.842184691,0.236268854,11.733718821,18.282755304,8.926593753999999,1.101404151,25.477840907,0.38772626,7.530873532,0.208157507,173.267833602,0.325148014,7.179868148,0.24386165999999998,20.936404688,27.327688386,17.390229861999998,7.294176244,2.673857402,9.678597613,1.354217853,5.071748383,25.858890278,120.70411287099999,1.829932569,5.747955242,62.281905385,3.0289888289999998,5.994023544,9.397374227,54.725628594999996,118.898830237,11.017622066,8.948402867,0.7271772209999999,14.21041319,2.1517250960000003,7.740699494,87.468505719,15.476864207,0.234257949,0.2260404,0.331305002,0.228291527,58.106187580000004,36.489536365,4.246323965,0.020508011,3.4764429249999997,0.8781588800000001,2.270479998,1.049470331,0.210800692,16.781861649000003,317.530780858,11.600771338000001,16.639865286000003,3.098500537,54.373607451,1.220758075,12.640553417,0.694151013,2.605855495,50.783394306,27.532071872000003,20.758002987,1.2676131039999998,0.997895643,2.436628178,0.262716008,2.5332880959999997,33.738852030000004,355.031544719,10.602102528,17.220642478,8.20626296,1.674361348,28.667490196000003,44.443511005,121.685402024,3.199109058,22.324692187,0.152328184,20.654081833,77.028175219,53.21811395,11.858476641,4.901359393
Females,0-4,NCommunicable,Mental and substance use disorders,Major depressive disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,0-4,NCommunicable,Mental and substance use disorders,Dysthymia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,0-4,NCommunicable,Mental and substance use disorders,Bipolar disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,0-4,NCommunicable,Mental and substance use disorders,Schizophrenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,0-4,NCommunicable,Mental and substance use disorders,Alcohol use disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,0-4,NCommunicable,Mental and substance use disorders,Opioid use disorders,0.040589999,6.7503306e-05,0.01179358,0.0028748713,0.0,0.019408672999999998,0.0016206666,0.0063100123999999995,0.0,0.0018600818,0.0,0.0,0.080781512,0.0,0.00047198655,0.0087951256,0.0,0.0030917242,5.9587169e-05,0.001483227,0.00034087776,5.9604341e-05,0.465399915,0.0019392432999999999,0.0026400519,0.0042308076,0.0007188069000000001,0.00047243906,0.011328206,0.075177843,0.00033946964,0.00022325577000000002,0.0026901666,0.0067835937,1.2189997449999999,0.036765958,3.7036444e-05,0.00067287324,0.0028972325,0.010901096,0.0011693122,0.0061219629,0.0048039779999999995,0.0051197619,0.0055397177,0.0052867804,0.0026294255999999997,0.00013197061,0.0044006662,0.008903270900000001,0.0038561291000000003,0.0046618001,0.00012480897000000002,0.00017470492,0.0,0.0038018609,0.00062866943,0.0036213444,0.026891924,0.00020675495999999998,0.0009591094199999999,0.0015387614,0.020895913999999998,0.0093032797,0.0,0.0,0.024434519,0.001186903,0.00069850036,0.0007337650200000001,0.0043639805,0.00092237319,0.0015121987,0.0,0.150748415,0.026181836,0.017037916,0.007050998100000001,0.0007718399200000001,0.0024104815999999997,0.027741935,0.0010027886,0.038175423,0.016474784,0.00094929734,0.0008146443100000001,2.1549689e-05,0.00048507934,0.048898283,0.0013209719,0.0,0.0011371952,0.00012363902000000001,0.0012158344,0.00033072981,0.0019784426999999998,0.0,0.00037743639,0.0016853111,0.0072220308,1.8300344e-05,0.0036871558,0.0,0.0011162559,0.0,0.897278467,4.2247248e-05,0.00029887953,0.0,0.050020379000000004,0.0025041937000000003,0.029812090000000003,7.6319294e-05,0.0023095342,0.011279806,0.0013070318,0.0035789364,0.0043498726000000005,0.027702207,0.0021192930000000004,0.00069735635,0.357138982,0.0,0.00066403704,0.0024813246000000002,0.012037275,0.0050361668,0.0067619688,0.022104672,0.00043826944,0.017614964,0.0041506011,0.013417099,0.0037103627,0.0015576750000000001,0.0,0.0,2.7489266e-05,2.1961883e-05,0.111192875,0.0033825623,0.0,1.1187943999999999e-05,0.00032240226,0.0,0.0016093244,0.0,2.9342601e-05,0.00062559739,0.021853288,0.00041745351999999996,0.019138399,0.0010056319,0.0045626711,0.0,6.8446217e-05,0.0030179175,0.021501675999999997,0.0037401146,0.0045802999,0.004933566800000001,0.0,0.00022296116,0.0005107082000000001,8.6696018e-06,0.0,0.0029013742999999996,0.15905345299999998,0.0012087696,0.0012466455,0.0009183498799999999,0.0020528207,0.025428518,0.0025879156,0.094515681,0.0,0.0048715814,1.1749213e-05,0.097057445,0.0069434227,0.0063858143,0.00054715156,0.0006500211400000001
Females,0-4,NCommunicable,Mental and substance use disorders,Cocaine use disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,0-4,NCommunicable,Mental and substance use disorders,Amphetamine use disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
